155,顎草
168,剣持キラキラで草
169,左上誰は草
177,剣持だけ当たり強くて草
177,きれいな顎草
177,左上草
185,スゲー人集まるなw
185,左上誰笑う
185,剣持草
197,左上草
213,左上w
216,左上草
225,顎w
233,刀子w
237,wkwk
353,草
353,草
357,草
359,草
362,草
362,草
363,草
363,草
363,草
363,草
369,草
377,草
381,草
391,草
393,草
395,草
395,草
411,草
412,草
412,草
413,草
414,草
414,草
418,草
419,草
420,草
421,あれこれ来年のこと言って鬼笑わせる企画？
423,草
423,草
425,草
437,Waaaaaa
443,草
453,ふわっちで大丈夫か？笑
463,草
486,草
486,草
486,草
486,草
486,草
486,草
486,草
487,草
487,草
487,草
487,草
487,笑い方清楚組
489,草
489,草
489,草
489,草
489,草
491,草
491,草
491,草
493,草
493,草
493,草
495,草
495,草
495,草
495,草
495,草
498,草
499,草
501,草
501,草
501,草
501,草
505,草
507,草
509,草
515,草
547,草
547,草
551,草
551,草
553,草
553,草
555,草
624,懐かしい曲だw
667,草
667,草
751,草
763,草
763,草
764,草
764,草
764,草
765,草
887,kawaii！
983,kawaii!!!
988,マイクの位置w
1007,kawaii
1087,WOOOOOOOOOOH
1118,草
1123,草
1127,草
1131,草
1131,草
1131,草
1132,草
1133,草
1136,草
1137,草
1137,草
1138,草
1138,草
1139,草
1139,草
1140,草
1141,草
1143,草
1151,仕様でした笑
1159,それは草
1193,kawaii
1224,草
1225,そこか爆笑
1225,草
1229,草
1231,草
1233,踊りたかったかぁw
1241,草
1243,草
1245,草
1247,草
1247,草
1249,草
1251,草
1253,草
1254,草
1257,草
1257,草
1259,草
1261,草
1263,草
1265,草
1267,草
1268,草
1269,草
1269,草
1272,草
1273,草
1275,草
1277,草
1277,草
1279,草
1279,草
1283,飛んでたねw
1283,草
1289,草
1289,草
1291,草
1291,草
1293,草
1293,草
1294,草
1296,草
1303,生っぽい…w
1303,草
1303,草
1308,草
1357,草
1358,草
1358,草
1360,次剣持？笑
1361,草
1361,草
1361,草
1362,草
1363,草
1363,草
1363,草
1363,草
1365,草
1365,草
1367,不破の手網w
1368,草
1369,草
1369,草
1369,草
1373,草
1375,草
1377,草
1425,Im new to this hello yall
1439,社長笑
1452,社長w
1573,草
1574,草
1575,草
1575,草
1577,草
1577,草
1577,草
1577,草
1577,草
1577,草
1579,草
1580,草
1581,草
1581,草
1581,草
1582,草
1582,草
1583,草
1583,草
1583,草
1583,顔草
1584,草
1585,草
1585,草
1585,草
1585,草
1585,草
1585,草
1585,草
1587,草
1587,社長w
1587,草
1591,なにこれ？w
1591,草
1591,草
1593,草
1595,草
1595,草
1597,草
1598,草
1599,草
1599,草
1599,草
1601,草
1601,草
1601,受け取った笑
1601,草
1601,温度差w
1603,草
1605,草
1605,草
1607,草
1608,草
1609,草
1610,三味線？w
1612,三味線www
1617,社長w
1620,草
1633,かっこすぎん？？笑
1675,尺草
1797,スリッパが気になるぞ笑
1878,wow
1883,剣持ノリノリやね笑
1920,why is this free???
1951,剣ちゃんの顔w
1969,社長笑顔かわいいな
1973,草
1977,草
1983,草
1983,草
1983,草
1983,草
1987,I'm so tired but i have to watch!
1994,草
1994,岩盤w
1995,どこ見てんだw
1995,草
1997,岩盤w
2001,顔草
2005,草
2018,草
2019,草
2021,草
2023,草
2023,草
2023,草
2025,草
2025,草
2025,草
2028,草
2029,草
2033,草
2033,草
2033,草
2033,かわいいなw
2033,草
2033,草
2035,草
2035,草
2036,草
2037,草
2041,草
2046,草
2049,草
2051,草
2071,社長顔しょんもりしてない？w
2081,草
2083,草
2085,草
2085,草
2085,草
2087,草
2089,草
2091,草
2091,草
2093,草
2093,草
2093,草
2095,草
2095,草
2097,草
2097,草
2098,草
2099,草
2099,草
2099,草
2101,草
2101,草
2103,草
2103,草
2105,草
2105,草
2107,草
2107,草
2107,忍耐www
2109,草
2109,草
2109,草
2109,草
2109,耐えてたw
2111,草
2111,草
2112,草
2112,耐えかw
2113,草
2114,草
2115,草
2117,草
2117,草
2119,草
2119,草
2120,草
2121,耐え草
2121,草
2121,草
2121,草
2122,草
2125,草
2127,耐えは草
2128,耐え？w
2131,耐えかwwww
2133,草
2139,草
2165,縁の下の力持ちかw
2174,草
2183,草
2183,草
2183,草
2183,草
2185,草
2185,草
2189,草
2191,草
2192,草
2192,草
2193,草
2193,草
2193,草
2193,草
2193,草
2194,草
2194,草
2194,草
2195,草
2195,草
2195,草
2196,草
2197,草
2197,草
2197,草
2197,草
2199,草
2200,草
2203,草
2203,草
2205,草
2206,草
2206,草
2206,草
2207,草
2207,草
2207,草
2209,草
2209,草
2211,草
2211,草
2212,それも嘘なんかいw
2212,草
2212,草
2213,草
2213,草
2215,草
2216,草
2217,ふわふわするな笑笑
2217,草
2221,草
2222,草
2223,草
2223,草
2227,草
2227,草
2229,草
2230,草
2233,虚言癖刀也草
2235,草
2242,草
2243,草
2279,草
2281,草
2282,草
2283,草
2284,草
2285,草
2285,草
2288,草
2290,選曲 草
2291,草
2291,草
2291,草
2291,草
2291,草
2291,草
2295,草
2297,草
2298,草
2299,草
2299,草
2299,草
2301,草
2301,草
2301,草
2302,草
2303,草
2303,草
2304,草
2305,草
2305,草
2309,草
2311,草
2313,草
2313,草
2315,草
2315,選曲草
2317,上手いのに笑
2336,でびさま……w
2337,忘年会だな笑
2339,お嬢いい声w
2341,出た瞬間笑っちゃった
2374,草
2384,草
2387,でび様がんばれ！w
2388,今の何w
2396,サイズ笑
2397,草
2397,草
2399,草
2399,草
2401,草
2403,草
2409,こっちはギター持つんかーいw
2415,草
2415,キャンさんの代わりがw
2427,草
2431,草
2431,落ちてる草
2431,ギター持つのは草
2433,草
2439,かわいいなw
2448,草
2449,草
2449,草
2453,草
2455,草
2463,何持ってんだw
2465,草
2467,草
2470,草
2470,草
2471,リオン様何持ってんの？！w
2474,草
2475,疲れてるw
2476,頑張れ！w
2477,草
2477,疲れてるw
2477,草
2477,疲れてるやんw
2477,草
2479,草
2479,草
2479,疲れてるw
2479,草
2480,草
2481,リオン様も疲れてる（笑）
2482,草
2483,疲れてる笑
2485,疲れてんねえw
2485,頑張ってw
2485,体力w
2487,草
2488,疲れてるw
2489,草
2489,草
2493,草
2495,草
2497,草
2501,草
2501,笑
2505,草
2505,草
2506,草
2507,草
2509,忘年会ww
2509,疲れるなw
2509,草
2511,草
2511,草
2514,草
2516,草
2517,疲れてんねぇW
2518,おつかれ笑
2518,草
2521,草
2523,草
2531,草
2546,草
2547,草
2559,草
2567,草
2567,草
2571,草
2572,草
2572,草
2572,草
2573,草
2573,草
2573,草
2573,草
2575,草
2577,草
2579,草
2580,疲れてるw
2580,草
2582,草
2583,迫真w
2583,草
2583,草
2585,草
2585,草
2585,選曲草
2585,草
2586,草
2587,草
2587,草
2587,リアルにダメかもしれないw
2589,デビの負担w
2595,草
2601,草
2609,草
2639,草
2641,マイクの高さ合ってねぇw
2645,草
2649,草
2649,草
2651,草
2651,草
2653,草
2659,草
2659,草
2659,草
2659,草
2667,草
2669,草
2670,茶番w
2672,リズムがw
2672,可愛い笑笑
2675,草
2676,草
2677,草
2677,草
2678,草
2679,草
2679,草
2682,草
2682,草
2683,草
2683,茶番草
2683,草
2684,草
2687,草
2687,草
2688,草
2688,草
2689,草
2689,草
2689,草
2689,草
2690,草
2691,草
2691,草
2691,草
2691,草
2693,草
2693,草
2694,草
2694,草
2695,草
2695,草
2696,草
2697,草
2697,草
2697,草
2699,草
2699,草
2700,草
2701,がんばれ！笑
2701,草
2701,草
2701,迫真w
2701,草
2703,草
2703,草
2705,草
2706,体力デバフが凄いw
2707,草
2707,草
2707,草
2709,草
2709,草
2709,草
2711,草
